Location_ID,Location_Name,URL_Slug,Image_Filename,Image_Source_Tier,License,Attribution,Rendered_Alt_Template,Upgrade_TODO
SK-0133,Coleville,coleville,coleville-west-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Coleville, Saskatchewan — Coleville, West Central Saskatchewan, Saskatchewan — village of 280, 182 km from Saskatoon","Replace with a license-verified photo of Coleville, SK (search Wikimedia Commons: ""Coleville Saskatchewan"")"
SK-1420,Zealandia,zealandia,zealandia-west-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Zealandia, Saskatchewan — Zealandia, West Central Saskatchewan, Saskatchewan — town of 75, 93 km from Saskatoon","Replace with a license-verified photo of Zealandia, SK (search Wikimedia Commons: ""Zealandia Saskatchewan"")"
SK-0656,Milden,milden,milden-west-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Milden, Saskatchewan — Milden, West Central Saskatchewan, Saskatchewan — village of 153, 93 km from Saskatoon","Replace with a license-verified photo of Milden, SK (search Wikimedia Commons: ""Milden Saskatchewan"")"
SK-1331,Coteau Beach,coteau-beach,coteau-beach-west-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Coteau Beach, Saskatchewan — Coteau Beach, West Central Saskatchewan, Saskatchewan — resort village of 170, 109 km from Saskatoon","Replace with a license-verified photo of Coteau Beach, SK (search Wikimedia Commons: ""Coteau Beach Saskatchewan"")"
SK-1233,Broderick,broderick,broderick-west-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Broderick, Saskatchewan — Broderick, West Central Saskatchewan, Saskatchewan — village of 96, beside Broderick Reservoir","Replace with a license-verified photo of Broderick, SK (search Wikimedia Commons: ""Broderick Saskatchewan"")"
SK-0893,Deer Forks,deer-forks,deer-forks-west-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Deer Forks, Saskatchewan — Deer Forks, West Central Saskatchewan, Saskatchewan — rural municipality of 208, farmland 264 km from Saskatoon","Replace with a license-verified photo of Deer Forks, SK (search Wikimedia Commons: ""Deer Forks Saskatchewan"")"
SK-0469,Glenside,glenside,glenside-west-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Glenside, Saskatchewan — Glenside, West Central Saskatchewan, Saskatchewan — village of 73, 77 km from Saskatoon","Replace with a license-verified photo of Glenside, SK (search Wikimedia Commons: ""Glenside Saskatchewan"")"
SK-0780,Landis,landis,landis-west-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Landis, Saskatchewan — Landis, West Central Saskatchewan, Saskatchewan — village of 133, 121 km from Saskatoon","Replace with a license-verified photo of Landis, SK (search Wikimedia Commons: ""Landis Saskatchewan"")"
SK-1223,Clinworth,clinworth,clinworth-west-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Clinworth, Saskatchewan — Clinworth, West Central Saskatchewan, Saskatchewan — rural municipality of 168, farmland 211 km from Saskatoon","Replace with a license-verified photo of Clinworth, SK (search Wikimedia Commons: ""Clinworth Saskatchewan"")"
SK-0521,Plenty,plenty,plenty-west-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Plenty, Saskatchewan — Plenty, West Central Saskatchewan, Saskatchewan — village of 128, 140 km from Saskatoon","Replace with a license-verified photo of Plenty, SK (search Wikimedia Commons: ""Plenty Saskatchewan"")"
SK-1234,Macrorie,macrorie,macrorie-west-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Macrorie, Saskatchewan — Macrorie, West Central Saskatchewan, Saskatchewan — village of 65, 95 km from Saskatoon","Replace with a license-verified photo of Macrorie, SK (search Wikimedia Commons: ""Macrorie Saskatchewan"")"
SK-0363,Brock,brock,brock-west-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Brock, Saskatchewan — Brock, West Central Saskatchewan, Saskatchewan — village of 134, 160 km from Saskatoon","Replace with a license-verified photo of Brock, SK (search Wikimedia Commons: ""Brock Saskatchewan"")"
SK-1228,Antelope Park,antelope-park,antelope-park-west-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Antelope Park, Saskatchewan — Antelope Park, West Central Saskatchewan, Saskatchewan — rural municipality of 124, farmland 221 km from Saskatoon","Replace with a license-verified photo of Antelope Park, SK (search Wikimedia Commons: ""Antelope Park Saskatchewan"")"
SK-1235,Wiseton,wiseton,wiseton-west-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Wiseton, Saskatchewan — Wiseton, West Central Saskatchewan, Saskatchewan — village of 64, 113 km from Saskatoon","Replace with a license-verified photo of Wiseton, SK (search Wikimedia Commons: ""Wiseton Saskatchewan"")"
SK-0916,Tessier,tessier,tessier-west-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Tessier, Saskatchewan — Tessier, West Central Saskatchewan, Saskatchewan — village of 25, 63 km from Saskatoon","Replace with a license-verified photo of Tessier, SK (search Wikimedia Commons: ""Tessier Saskatchewan"")"
SK-0259,Flaxcombe,flaxcombe,flaxcombe-west-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Flaxcombe, Saskatchewan — Flaxcombe, West Central Saskatchewan, Saskatchewan — village of 134, 214 km from Saskatoon","Replace with a license-verified photo of Flaxcombe, SK (search Wikimedia Commons: ""Flaxcombe Saskatchewan"")"
SK-1128,Marengo,marengo,marengo-west-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Marengo, Saskatchewan — Marengo, West Central Saskatchewan, Saskatchewan — village of 75, 225 km from Saskatoon","Replace with a license-verified photo of Marengo, SK (search Wikimedia Commons: ""Marengo Saskatchewan"")"
SK-1346,Sceptre,sceptre,sceptre-west-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Sceptre, Saskatchewan — Sceptre, West Central Saskatchewan, Saskatchewan — village of 78, 228 km from Saskatoon","Replace with a license-verified photo of Sceptre, SK (search Wikimedia Commons: ""Sceptre Saskatchewan"")"
SK-1131,Lancer,lancer,lancer-west-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Lancer, Saskatchewan — Lancer, West Central Saskatchewan, Saskatchewan — village of 58, 213 km from Saskatoon","Replace with a license-verified photo of Lancer, SK (search Wikimedia Commons: ""Lancer Saskatchewan"")"
SK-1035,Netherhill,netherhill,netherhill-west-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Netherhill, Saskatchewan — Netherhill, West Central Saskatchewan, Saskatchewan — village of 25, 167 km from Saskatoon","Replace with a license-verified photo of Netherhill, SK (search Wikimedia Commons: ""Netherhill Saskatchewan"")"
SK-0796,Major,major,major-west-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Major, Saskatchewan — Major, West Central Saskatchewan, Saskatchewan — village of 35, 203 km from Saskatoon","Replace with a license-verified photo of Major, SK (search Wikimedia Commons: ""Major Saskatchewan"")"
SK-1245,Smiley,smiley,smiley-west-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Smiley, Saskatchewan — Smiley, West Central Saskatchewan, Saskatchewan — village of 25, 199 km from Saskatoon","Replace with a license-verified photo of Smiley, SK (search Wikimedia Commons: ""Smiley Saskatchewan"")"
SK-0797,Mendham,mendham,mendham-west-central-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Mendham, Saskatchewan — Mendham, West Central Saskatchewan, Saskatchewan — village of 25, 256 km from Saskatoon","Replace with a license-verified photo of Mendham, SK (search Wikimedia Commons: ""Mendham Saskatchewan"")"
SK-0167,La Ronge,la-ronge,la-ronge-northern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in La Ronge, Saskatchewan — La Ronge, Northern Saskatchewan, Saskatchewan — town of 2,521, on the Wood Creek","Replace with a license-verified photo of La Ronge, SK (search Wikimedia Commons: ""La Ronge Saskatchewan"")"
SK-0061,Air Ronge,air-ronge,air-ronge-northern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Air Ronge, Saskatchewan — Air Ronge, Northern Saskatchewan, Saskatchewan — northern village of 1,365, beside Bigstone Lake","Replace with a license-verified photo of Air Ronge, SK (search Wikimedia Commons: ""Air Ronge Saskatchewan"")"
SK-0060,Île-à-la-Crosse,ile-a-la-crosse,ile-a-la-crosse-northern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Île-à-la-Crosse, Saskatchewan — Île-à-la-Crosse, Northern Saskatchewan, Saskatchewan — northern village of 1,425, 375 km from Saskatoon","Replace with a license-verified photo of Île-à-la-Crosse, SK (search Wikimedia Commons: ""Île-à-la-Crosse Saskatchewan"")"
SK-0612,Creighton,creighton,creighton-northern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Creighton, Saskatchewan — Creighton, Northern Saskatchewan, Saskatchewan — town of 1,203, beside Key Lake","Replace with a license-verified photo of Creighton, SK (search Wikimedia Commons: ""Creighton Saskatchewan"")"
SK-0049,Pinehouse,pinehouse,pinehouse-northern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Pinehouse, Saskatchewan — Pinehouse, Northern Saskatchewan, Saskatchewan — northern village of 1,013, 376 km from Saskatoon","Replace with a license-verified photo of Pinehouse, SK (search Wikimedia Commons: ""Pinehouse Saskatchewan"")"
SK-0481,Buffalo Narrows,buffalo-narrows,buffalo-narrows-northern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Buffalo Narrows, Saskatchewan — Buffalo Narrows, Northern Saskatchewan, Saskatchewan — northern village of 1,014, 430 km from Saskatoon","Replace with a license-verified photo of Buffalo Narrows, SK (search Wikimedia Commons: ""Buffalo Narrows Saskatchewan"")"
SK-0148,Beauval,beauval,beauval-northern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Beauval, Saskatchewan — Beauval, Northern Saskatchewan, Saskatchewan — northern village of 685, on the Rivière la Plonge","Replace with a license-verified photo of Beauval, SK (search Wikimedia Commons: ""Beauval Saskatchewan"")"
SK-0477,La Loche,la-loche,la-loche-northern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in La Loche, Saskatchewan — La Loche, Northern Saskatchewan, Saskatchewan — northern village of 2,514, beside Saleski Lake","Replace with a license-verified photo of La Loche, SK (search Wikimedia Commons: ""La Loche Saskatchewan"")"
SK-0245,Goodsoil,goodsoil,goodsoil-northern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Goodsoil, Saskatchewan — Goodsoil, Northern Saskatchewan, Saskatchewan — village of 301, on the Mistohay Creek","Replace with a license-verified photo of Goodsoil, SK (search Wikimedia Commons: ""Goodsoil Saskatchewan"")"
SK-0147,Denare Beach,denare-beach,denare-beach-northern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Denare Beach, Saskatchewan — Denare Beach, Northern Saskatchewan, Saskatchewan — northern village of 699, beside Konuto Lake","Replace with a license-verified photo of Denare Beach, SK (search Wikimedia Commons: ""Denare Beach Saskatchewan"")"
SK-0149,Sandy Bay,sandy-bay,sandy-bay-northern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Sandy Bay, Saskatchewan — Sandy Bay, Northern Saskatchewan, Saskatchewan — northern village of 671, 474 km from Saskatoon","Replace with a license-verified photo of Sandy Bay, SK (search Wikimedia Commons: ""Sandy Bay Saskatchewan"")"
SK-0662,Weyakwin,weyakwin,weyakwin-northern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Weyakwin, Saskatchewan — Weyakwin, Northern Saskatchewan, Saskatchewan — town of 100, 261 km from Saskatoon","Replace with a license-verified photo of Weyakwin, SK (search Wikimedia Commons: ""Weyakwin Saskatchewan"")"
SK-0446,Cole Bay,cole-bay,cole-bay-northern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Cole Bay, Saskatchewan — Cole Bay, Northern Saskatchewan, Saskatchewan — town of 194, on the Cole Creek","Replace with a license-verified photo of Cole Bay, SK (search Wikimedia Commons: ""Cole Bay Saskatchewan"")"
SK-1426,Greig Lake,greig-lake,greig-lake-northern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Greig Lake, Saskatchewan — Greig Lake, Northern Saskatchewan, Saskatchewan — resort village of 24, beside Greig Lake","Replace with a license-verified photo of Greig Lake, SK (search Wikimedia Commons: ""Greig Lake Saskatchewan"")"
SK-0901,Jans Bay,jans-bay,jans-bay-northern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Jans Bay, Saskatchewan — Jans Bay, Northern Saskatchewan, Saskatchewan — town of 116, beside Kyle Lake","Replace with a license-verified photo of Jans Bay, SK (search Wikimedia Commons: ""Jans Bay Saskatchewan"")"
